
================================================================================
       Solver:SPStorm    Version: 0.1 (2023-05-02)  
================================================================================
Problem Summary: Excuted at 2023-05-04 11:55:08.200398
Dataset:.............................................a9a
Data Size:......................................n=32561, p=123
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0036
Number of groups:..............................14

Algorithm Parameters:
 Termination Conditions:
    accuracy: -1.0 | optim scaled: True | time limits:43200.0 | epoch limits:100
 Sampling Setups: batchsize: 256 | shuffle: True
 Proximal Stepsize update: const
 Compute Optimality measure: True
Inexact Proximal Solver:
 exact solve:False | ipg_strategy:diminishing | ipg_do_linesearch:True
 ipg_diminishing_c:1 | ipg_diminishing_delta:2
 ipg_linesearch_eta:0.0001 | ipg_linesearch_xi:0.8 | ipg_linesearch_beta:1.2
****************************************************************************************************
 Epoch.   Obj.    alphak     betak      zeta      #z   #nz   |egradf| |   optim     #pz    #pnz |
    40 5.083e-01 4.000e-01 1.953e-04 5.119e+03    12     2  2.822e-05 | 5.164e-05    12      2  |
    41 5.083e-01 4.000e-01 1.905e-04 5.247e+03    12     2  2.596e-05 | 4.581e-05    12      2  |
    42 5.083e-01 4.000e-01 1.860e-04 5.375e+03    12     2  2.410e-05 | 4.152e-05    12      2  |
    43 5.083e-01 4.000e-01 1.817e-04 5.503e+03    12     2  2.225e-05 | 3.786e-05    12      2  |
    44 5.083e-01 4.000e-01 1.776e-04 5.631e+03    12     2  2.261e-05 | 3.497e-05    12      2  |
    45 5.083e-01 4.000e-01 1.736e-04 5.759e+03    12     2  2.184e-05 | 3.264e-05    12      2  |
    46 5.083e-01 4.000e-01 1.698e-04 5.887e+03    12     2  2.181e-05 | 2.949e-05    12      2  |
    47 5.083e-01 4.000e-01 1.662e-04 6.015e+03    12     2  2.126e-05 | 2.753e-05    12      2  |
    48 5.083e-01 4.000e-01 1.628e-04 6.143e+03    12     2  2.499e-05 | 2.753e-05    12      2  |
    49 5.083e-01 4.000e-01 1.594e-04 6.271e+03    12     2  2.480e-05 | 2.529e-05    12      2  |
 Epoch.   Obj.    alphak     betak      zeta      #z   #nz   |egradf| |   optim     #pz    #pnz |
    50 5.083e-01 4.000e-01 1.563e-04 6.399e+03    12     2  2.688e-05 | 2.470e-05    12      2  |
    51 5.083e-01 4.000e-01 1.532e-04 6.527e+03    12     2  2.826e-05 | 2.297e-05    12      2  |
    52 5.083e-01 4.000e-01 1.502e-04 6.655e+03    12     2  2.907e-05 | 2.468e-05    12      2  |
    53 5.083e-01 4.000e-01 1.474e-04 6.783e+03    12     2  2.853e-05 | 2.496e-05    12      2  |
    54 5.083e-01 4.000e-01 1.447e-04 6.911e+03    12     2  2.756e-05 | 2.508e-05    12      2  |
    55 5.083e-01 4.000e-01 1.420e-04 7.039e+03    12     2  3.039e-05 | 2.288e-05    12      2  |
    56 5.083e-01 4.000e-01 1.395e-04 7.167e+03    12     2  2.769e-05 | 2.175e-05    12      2  |
    57 5.083e-01 4.000e-01 1.371e-04 7.295e+03    12     2  2.735e-05 | 2.098e-05    12      2  |
    58 5.083e-01 4.000e-01 1.347e-04 7.423e+03    12     2  2.888e-05 | 2.240e-05    12      2  |
    59 5.083e-01 4.000e-01 1.324e-04 7.551e+03    12     2  2.604e-05 | 2.083e-05    12      2  |
    60 5.083e-01 4.000e-01 1.302e-04 7.679e+03    12     2  2.527e-05 | 1.960e-05    12      2  |
    61 5.083e-01 4.000e-01 1.281e-04 7.807e+03    12     2  2.674e-05 | 1.878e-05    12      2  |
    62 5.083e-01 4.000e-01 1.260e-04 7.935e+03    12     2  2.556e-05 | 1.934e-05    12      2  |
    63 5.083e-01 4.000e-01 1.240e-04 8.063e+03    12     2  2.389e-05 | 2.194e-05    12      2  |
    64 5.083e-01 4.000e-01 1.221e-04 8.191e+03    12     2  2.314e-05 | 1.813e-05    12      2  |
    65 5.083e-01 4.000e-01 1.202e-04 8.319e+03    12     2  2.415e-05 | 1.887e-05    12      2  |
    66 5.083e-01 4.000e-01 1.184e-04 8.447e+03    12     2  2.334e-05 | 2.097e-05    12      2  |
    67 5.083e-01 4.000e-01 1.166e-04 8.575e+03    12     2  2.281e-05 | 1.991e-05    12      2  |
    68 5.083e-01 4.000e-01 1.149e-04 8.703e+03    12     2  2.327e-05 | 1.710e-05    12      2  |
    69 5.083e-01 4.000e-01 1.132e-04 8.831e+03    12     2  2.365e-05 | 1.679e-05    12      2  |
    70 5.083e-01 4.000e-01 1.116e-04 8.959e+03    12     2  2.433e-05 | 1.555e-05    12      2  |
    71 5.083e-01 4.000e-01 1.100e-04 9.087e+03    12     2  2.375e-05 | 1.565e-05    12      2  |
    72 5.083e-01 4.000e-01 1.085e-04 9.215e+03    12     2  2.345e-05 | 1.444e-05    12      2  |
    73 5.083e-01 4.000e-01 1.070e-04 9.343e+03    12     2  2.510e-05 | 1.431e-05    12      2  |
    74 5.083e-01 4.000e-01 1.056e-04 9.471e+03    12     2  2.528e-05 | 1.475e-05    12      2  |
    75 5.083e-01 4.000e-01 1.042e-04 9.599e+03    12     2  2.504e-05 | 1.601e-05    12      2  |
    76 5.083e-01 4.000e-01 1.028e-04 9.727e+03    12     2  2.359e-05 | 1.465e-05    12      2  |
    77 5.083e-01 4.000e-01 1.015e-04 9.855e+03    12     2  2.494e-05 | 1.729e-05    12      2  |
    78 5.083e-01 4.000e-01 1.002e-04 9.983e+03    12     2  2.643e-05 | 1.559e-05    12      2  |
    79 5.083e-01 4.000e-01 9.889e-05 1.011e+04    12     2  2.499e-05 | 1.455e-05    12      2  |
    80 5.083e-01 4.000e-01 9.766e-05 1.024e+04    12     2  2.374e-05 | 1.432e-05    12      2  |
    81 5.083e-01 4.000e-01 9.645e-05 1.037e+04    12     2  2.434e-05 | 1.552e-05    12      2  |
    82 5.083e-01 4.000e-01 9.527e-05 1.050e+04    12     2  2.453e-05 | 1.334e-05    12      2  |
    83 5.083e-01 4.000e-01 9.413e-05 1.062e+04    12     2  2.310e-05 | 1.489e-05    12      2  |
    84 5.083e-01 4.000e-01 9.301e-05 1.075e+04    12     2  2.433e-05 | 1.234e-05    12      2  |
    85 5.083e-01 4.000e-01 9.191e-05 1.088e+04    12     2  2.471e-05 | 1.224e-05    12      2  |
    86 5.083e-01 4.000e-01 9.084e-05 1.101e+04    12     2  2.759e-05 | 1.341e-05    12      2  |
    87 5.083e-01 4.000e-01 8.980e-05 1.114e+04    12     2  2.684e-05 | 1.529e-05    12      2  |
