
================================================================================
       Solver:RDA    Version: 0.1 (2023-05-02)  
================================================================================
Problem Summary: Excuted at 2023-05-04 11:58:43.302398
Dataset:.............................................a9a
Data Size:......................................n=32561, p=123
Loss Function:..................................Logistic
Regularizer:................................................Group L1
Penalty Parameter:..............................lambda=0.0057
Number of groups:..............................61

Algorithm Parameters:
 Termination Conditions:
    accuracy: -1.0 | optim scaled: True | time limits:43200.0 | epoch limits:100
 Sampling Setups: batchsize: 256 | shuffle: True
 Proximal Stepsize update: increasing
 Compute Optimality measure: True
****************************************************************************************************
 Epoch.   Obj.    alphak      #z   #nz   |egradf| |   optim     #pz    #pnz |
   117 5.153e-01 1.224e+04    56     5  1.499e-03 | 1.072e-03    56      5  |
   118 5.153e-01 1.229e+04    56     5  1.444e-03 | 1.021e-03    56      5  |
   119 5.153e-01 1.234e+04    56     5  5.952e-04 | 2.467e-04    57      4  |
   120 5.153e-01 1.239e+04    56     5  5.927e-04 | 2.648e-04    57      4  |
   121 5.153e-01 1.245e+04    56     5  6.350e-04 | 2.772e-04    57      4  |
   122 5.153e-01 1.250e+04    56     5  6.828e-04 | 5.396e-04    56      5  |
   123 5.153e-01 1.255e+04    56     5  1.407e-03 | 1.004e-03    56      5  |
   124 5.153e-01 1.260e+04    56     5  5.607e-04 | 2.184e-04    57      4  |
   125 5.153e-01 1.265e+04    56     5  1.480e-03 | 6.025e-04    58      3  |
   126 5.153e-01 1.270e+04    56     5  4.037e-04 | 2.335e-04    57      4  |
   127 5.153e-01 1.275e+04    56     5  4.685e-04 | 2.424e-04    57      4  |
   128 5.153e-01 1.280e+04    56     5  1.432e-03 | 1.020e-03    56      5  |
   129 5.153e-01 1.285e+04    56     5  1.198e-03 | 4.819e-04    58      3  |
   130 5.153e-01 1.290e+04    56     5  1.177e-03 | 5.078e-04    58      3  |
   131 5.153e-01 1.295e+04    56     5  2.718e-03 | 9.841e-04    59      2  |
   132 5.153e-01 1.300e+04    56     5  4.081e-04 | 2.925e-04    56      5  |
   133 5.153e-01 1.305e+04    56     5  3.322e-04 | 3.110e-04    56      5  |
   134 5.153e-01 1.310e+04    56     5  3.417e-04 | 2.934e-04    56      5  |
   135 5.153e-01 1.315e+04    56     5  6.844e-04 | 5.768e-04    56      5  |
   136 5.153e-01 1.319e+04    56     5  4.930e-04 | 4.756e-04    56      5  |
   137 5.153e-01 1.324e+04    56     5  3.382e-04 | 2.995e-04    56      5  |
   138 5.153e-01 1.329e+04    56     5  1.840e-03 | 7.078e-04    59      2  |
   139 5.153e-01 1.334e+04    56     5  2.605e-03 | 9.033e-04    59      2  |
   140 5.153e-01 1.339e+04    56     5  5.449e-04 | 2.354e-04    57      4  |
   141 5.153e-01 1.343e+04    56     5  8.223e-04 | 3.391e-04    57      4  |
   142 5.153e-01 1.348e+04    56     5  2.522e-03 | 8.568e-04    59      2  |
   143 5.153e-01 1.353e+04    56     5  3.715e-04 | 2.861e-04    56      5  |
   144 5.153e-01 1.358e+04    56     5  3.593e-04 | 2.558e-04    56      5  |
   145 5.153e-01 1.362e+04    56     5  1.593e-03 | 1.091e-03    57      4  |
   146 5.153e-01 1.367e+04    56     5  4.979e-04 | 4.017e-04    56      5  |
   147 5.153e-01 1.372e+04    56     5  4.926e-04 | 2.122e-04    57      4  |
   148 5.153e-01 1.376e+04    56     5  4.211e-04 | 2.085e-04    57      4  |
   149 5.153e-01 1.381e+04    56     5  1.258e-03 | 5.226e-04    58      3  |
 Epoch.   Obj.    alphak      #z   #nz   |egradf| |   optim     #pz    #pnz |
   150 5.153e-01 1.386e+04    56     5  1.008e-03 | 4.309e-04    58      3  |
   151 5.153e-01 1.390e+04    56     5  5.009e-04 | 4.446e-04    56      5  |
   152 5.153e-01 1.395e+04    56     5  1.174e-03 | 8.531e-04    56      5  |
   153 5.153e-01 1.399e+04    56     5  1.081e-03 | 4.738e-04    58      3  |
   154 5.153e-01 1.404e+04    56     5  1.157e-03 | 5.016e-04    58      3  |
   155 5.153e-01 1.409e+04    56     5  4.557e-04 | 2.324e-04    57      4  |
   156 5.153e-01 1.413e+04    56     5  3.225e-04 | 2.835e-04    56      5  |
   157 5.153e-01 1.418e+04    56     5  2.345e-03 | 8.272e-04    59      2  |
   158 5.153e-01 1.422e+04    56     5  5.363e-04 | 4.401e-04    56      5  |
   159 5.153e-01 1.427e+04    56     5  1.731e-03 | 1.156e-03    57      4  |
   160 5.153e-01 1.431e+04    56     5  2.020e-03 | 7.336e-04    59      2  |
   161 5.153e-01 1.436e+04    56     5  1.526e-03 | 1.029e-03    57      4  |
   162 5.153e-01 1.440e+04    56     5  3.936e-04 | 2.004e-04    56      5  |
   163 5.153e-01 1.444e+04    56     5  9.616e-04 | 3.909e-04    58      3  |
   164 5.153e-01 1.449e+04    56     5  3.728e-04 | 2.345e-04    56      5  |
   165 5.153e-01 1.453e+04    56     5  6.464e-04 | 2.659e-04    57      4  |
   166 5.153e-01 1.458e+04    56     5  5.158e-04 | 4.080e-04    56      5  |
   167 5.153e-01 1.462e+04    56     5  1.564e-03 | 6.048e-04    59      2  |
   168 5.153e-01 1.466e+04    56     5  5.658e-04 | 4.474e-04    56      5  |
   169 5.153e-01 1.471e+04    56     5  9.666e-04 | 4.017e-04    58      3  |
   170 5.153e-01 1.475e+04    56     5  5.380e-04 | 4.363e-04    56      5  |
   171 5.153e-01 1.479e+04    56     5  9.514e-04 | 7.120e-04    56      5  |
   172 5.153e-01 1.484e+04    56     5  1.224e-03 | 8.767e-04    56      5  |
   173 5.153e-01 1.488e+04    56     5  8.869e-04 | 6.618e-04    56      5  |
   174 5.153e-01 1.492e+04    56     5  5.135e-04 | 4.223e-04    56      5  |
